epoch,imp_-10..-5,imp_-5..0,imp_0..5,imp_5..15,imp_<-10,imp_>15,sil_supp_db,train,val,val_keep,val_mr,val_res_sil,val_res_sp,val_snr,val_spec
32,14.402117257422589,12.307609726400937,9.953371708209698,7.628566597579816,16.354870831524885,-45.03888343629383,-34.52939420028117,-2.230448063015938,-2.2563690220316253,0.07517383953866859,0.06933886930346489,0.0051576643976053065,0.033338498207740486,-11.05842657883962,0.19081049521143237
33,14.421183560756926,12.317473579855527,9.96271850512578,7.64074395993434,16.373482121361626,-44.90646875472296,-34.57389158596828,-2.300360658466816,-2.259996198117733,0.07500091691811879,0.06922863159949581,0.005054940756357003,0.03332589252386242,-11.070624689261118,0.19072770606726408
34,14.437545953912938,12.331797361373901,9.97321787247291,7.651621472944907,16.390792206481652,-44.79697316033499,-34.69598830271792,-2.305135336518288,-2.2633610193928084,0.07513295626267791,0.0691973662469536,0.004830689242226072,0.033221952888804175,-11.081830700238546,0.19068347197026014
35,14.452948818815516,12.345159067827112,9.990645445310152,7.661505248568473,16.404275399667245,-44.667005766005744,-34.96017964115993,-2.288220872581005,-2.2659489810466766,0.07545682298950851,0.06919609863931935,0.00466612111692181,0.03300788536823044,-11.093004117409388,0.19057559749732414
36,14.46995172602065,12.358309689690085,9.999039815022396,7.669051437202944,16.437100984432078,-44.55291341599964,-35.152951998468595,-2.276299969106913,-2.269242785871029,0.07597586535848677,0.06929131682651739,0.00440939824632854,0.032855573731164135,-11.10696283976237,0.19049465532104173
37,14.484085635936006,12.369839962790994,10.005968809127808,7.67590568699968,16.448376646748297,-44.44490335101173,-35.21546230062172,-2.3168463329970836,-2.272591340045134,0.07600553333759308,0.0691396576197197,0.004242110753693851,0.03267004468943924,-11.11628677447637,0.19020318891853094
38,14.496425238061459,12.38007250954123,10.01370881153987,7.683684449677074,16.465814453584176,-44.35457145600092,-35.14108649372109,-2.232134329676628,-2.275592784086863,0.07557066002239783,0.06903502026883264,0.004241284833672883,0.032824824176107846,-11.12619518240293,0.19023526242623726
39,14.504867888511495,12.391720365075503,10.022661117406992,7.689514164530903,16.469099625393195,-44.29293998082479,-35.12080892956853,-2.292909549325705,-2.2769296069939933,0.07549708988517523,0.06906684829543035,0.004173844214771331,0.032904655672609806,-11.131415565808615,0.1902163385724028
40,14.51418620474795,12.401325422174791,10.030317508257353,7.695922803441319,16.473841355906593,-44.19568613597325,-35.14732990246856,-2.362073287665844,-2.279073230922222,0.07564771299560864,0.06907918451664348,0.003968096241806052,0.03284592208607743,-11.137576123078665,0.19020450441166759
41,14.52499482986775,12.410305962843054,10.037892946830162,7.701869225283281,16.478226012653774,-44.14892989113217,-35.25747181484764,-2.2903442096710207,-2.2810323213537536,0.07528139161877334,0.06894031120464206,0.003987870108176139,0.03288649228246262,-11.143656094868978,0.19011894737680754
42,14.535048439147625,12.417775083990659,10.04319772353539,7.706466749173786,16.478111063992536,-44.118897074744815,-35.328817211171234,-2.2768195593357086,-2.28218200057745,0.07523628200093906,0.06893958058208227,0.003959907128470756,0.03294078815573206,-11.147387633721033,0.19020716799423099
43,14.54425132020991,12.423430246465346,10.045750746360191,7.711731346375352,16.484566752557402,-44.09479767935617,-35.423758241500025,-2.3082374331355093,-2.2833223789930344,0.07583705553164084,0.0690309339358161,0.0037584779541551447,0.03271808770174781,-11.15186670422554,0.19018642138689756
44,14.557682544627088,12.43123569208033,10.05420862711393,7.717723290854638,16.506607166043036,-44.01478517623175,-35.4055975552025,-2.3214900013804436,-2.288157172501087,0.07495746520968775,0.06864649569615722,0.003813060075723721,0.03281186427921057,-11.161454846461615,0.189991501159966
45,14.56108494007841,12.43404771299923,10.06307574418875,7.723266807171183,16.510979263870805,-43.95719137645903,-35.4366619341145,-2.3162678691744802,-2.289365882674853,0.07470964376504223,0.068451175155739,0.003961838440469971,0.03268280617582301,-11.166175673405329,0.1897136615589261
46,14.563173233194554,12.435084469178143,10.060956973295946,7.713730256491845,16.531975931591457,-43.98820756730579,-35.491139382554984,-2.2864896088838575,-2.2905701026320457,0.07407355533602338,0.06862124932619433,0.0038981497127679177,0.03325719832597921,-11.16685258348783,0.19046254424999157
47,14.561972481139163,12.444236783420338,10.068066743703989,7.716101624550076,16.54161614400369,-43.94011797223772,-35.28824408544466,-2.296524754166603,-2.2915203173955283,0.073979554620261,0.0687559552801152,0.0038955435053746137,0.033511957813364766,-11.170722911755243,0.1904808709708353
48,14.571274387075546,12.457903777851778,10.080531908915592,7.721529098825717,16.550049854649437,-43.93801080612909,-35.24193412346068,-2.3236008708179,-2.2920906767249107,0.07480488702033956,0.06875150953419507,0.003811348426703868,0.03298068174626678,-11.176585078239441,0.1901063984259963
49,14.5803410651836,12.466435306212482,10.085691690444946,7.724222301343166,16.551875359482235,-43.944543497903005,-35.26698897912987,-2.312998436689377,-2.293535277247429,0.07469082685808341,0.068791257062306,0.0037256660222434825,0.033114914083853364,-11.179282426834106,0.19021568354219198
50,14.584395936194886,12.469335247488583,10.08944691144503,7.728930180225897,16.558969027466244,-43.904487882341655,-35.27187368930711,-2.298692109361291,-2.2950054009755454,0.0746527755788217,0.06885455843682091,0.003664367611539395,0.03319882923581948,-11.183181285858154,0.1902187055287262
51,14.593769859760366,12.482524941949283,10.101739920102633,7.739218628734624,16.569645837501245,-43.850074109576994,-35.22072606467421,-2.379026799798012,-2.2973268007238707,0.07437159159841637,0.06879169439586501,0.0037296010868885787,0.03328658104874194,-11.191331048806509,0.19019069212178388
52,14.603957982773476,12.488076153923483,10.108167831714336,7.745694759788863,16.58693758425889,-43.839692365555536,-35.13227458705409,-2.3015088078379633,-2.3003926972548165,0.07368044446532925,0.06854264438152313,0.0038613830802205484,0.033406839279147484,-11.198903967936834,0.19000411654512087
53,14.608105679775806,12.488930421717027,10.111439631535458,7.75341225982806,16.589852571487427,-43.80145599728539,-35.149455109642524,-2.315612292140722,-2.3011424591143927,0.0737755064231654,0.06844751816242933,0.003911091397336956,0.03321089948682735,-11.203092704216639,0.18984792288392782
54,14.613327680750096,12.494788871091956,10.114394242946918,7.762127346948746,16.59946671238652,-43.76288375400362,-35.27469058582862,-2.317141094505787,-2.3031547367572784,0.07381629291921854,0.06833025114610791,0.0038873961584613426,0.033073618348377444,-11.209501614173254,0.18968341623743376
55,14.618167116286907,12.500144313363467,10.120252902691181,7.770153811218542,16.6051220452344,-43.72363703591483,-35.35575885404928,-2.3202878646552563,-2.305074897905191,0.07387598619485895,0.06829799525439739,0.0038282376857144604,0.03298767753100643,-11.215095669031143,0.18955316922316948
56,14.626832246780396,12.506019283743466,10.127910338915312,7.774658268744792,16.620649878625517,-43.78946154458182,-35.26594063064354,-2.270439179241657,-2.307105536262194,0.07351742987520993,0.06817346493092676,0.0038922556947606304,0.03304837900213897,-11.220413694779078,0.1893984742152194
57,14.631568589109056,12.514818962882547,10.138597268324633,7.784336339443102,16.62671067538085,-43.789176668439595,-35.269286236439214,-2.3408895729482175,-2.3095009649793306,0.07337472417081396,0.0679588164978971,0.0038607208255901546,0.03290695953182876,-11.225595672925314,0.18919544791181883
58,14.635176415139057,12.522241073496202,10.144934709255512,7.7903725029131685,16.629990175918298,-43.86497933523996,-35.605862795174005,-2.278523292839527,-2.3108713751037917,0.07344425958581269,0.06799593280690412,0.003745155827346025,0.03295034670736641,-11.228828897078833,0.18929290305823088
59,14.641161157729778,12.525314232882332,10.144568003140963,7.792950687058475,16.639311492443085,-43.84585053580148,-35.44020126925118,-2.2702105817198754,-2.312545200188955,0.07280977404055496,0.0678783346277972,0.0038665835018036887,0.033169232619305454,-11.232530534267426,0.18929880174497762
60,14.64493269615985,12.532210574430579,10.150093335371752,7.7944950794954915,16.64833272827996,-43.81157193865095,-35.39673997654652,-2.2884575802087785,-2.314071568349997,0.07252175368679066,0.06790575757622719,0.0038370806893605427,0.03333069069776684,-11.235013008117676,0.18932208962117633
61,14.646644085011584,12.536557365866269,10.151943408525907,7.797248214756677,16.65103663780071,-43.78139152980986,-35.6221247728198,-2.2985611039400102,-2.313957169651985,0.07335407333448529,0.0681352112442255,0.0036282076901746527,0.033097467540452875,-11.237437069416046,0.18936941400170326
62,14.653775834022685,12.541333619286032,10.155662518281202,7.802686144452577,16.65882345482155,-43.73031720660982,-35.75203997069063,-2.351836605221033,-2.3155057256420455,0.07303747433858614,0.0680390353469799,0.003703550701175118,0.03318141346486906,-11.242515077193579,0.18938712930927673
63,14.662234017189514,12.545652473674101,10.163950773385855,7.8070279348880876,16.666976111906546,-43.62846120198568,-35.88126784520837,-2.3404855020344257,-2.317653385301431,0.07270199968479574,0.06781983336744209,0.0037753654748181966,0.03315416079324981,-11.248248716195425,0.1892087801049153
64,14.663863501650221,12.54639762990615,10.161070328492384,7.806531997995639,16.667352866243434,-43.57838439941406,-36.12187386452791,-2.3357844261825083,-2.318219117820263,0.07302994304336607,0.06781719229184091,0.0036356560103740776,0.03294446342624724,-11.248818864425024,0.18913003041719398
65,14.66672883135207,12.549213142956004,10.166846256989698,7.8094500051725895,16.678143280523795,-43.569606145222984,-35.80145182009129,-2.300400062799454,-2.319059578080972,0.07219130398395161,0.06760624408101042,0.003897995537651392,0.033219045105700694,-11.251602907975515,0.18920202863713106
66,14.669753429737497,12.553318304174086,10.169907331466675,7.812867291476748,16.685415108998615,-43.55844379606701,-35.468166146347485,-2.3263252420723437,-2.3185552631815276,0.07136331770258646,0.06739276166384418,0.004316159994535458,0.03341931655692557,-11.25333414475123,0.18915226931373277
67,14.673456354344145,12.558615740607767,10.169365534415611,7.817942798684497,16.694690735251815,-43.59224226361229,-35.39643497546627,-2.309001947045326,-2.3195457508166633,0.07152382998416822,0.06742449298811455,0.004266166907351969,0.03330089050966004,-11.25676174958547,0.18904439189160863
68,14.67320715112889,12.5618615991929,10.16937386072599,7.818735673886921,16.69114014395961,-43.50389373870123,-35.50974993654573,-2.3916390582919123,-2.320110820233822,0.07192850889017184,0.0676790028034399,0.004019278914104992,0.033380421615826585,-11.257346113522848,0.1892178817652166
69,14.675081542197693,12.563749145059024,10.167598009109497,7.818711652668244,16.69497016624168,-43.46488423574539,-35.64583127011276,-2.3147717145085336,-2.3213728989164033,0.07195417784775297,0.06770417839288712,0.003884094935225827,0.03340479813050479,-11.258424917856852,0.18919677256296077
70,14.6807122687076,12.565811227349673,10.172662845024696,7.820172856707091,16.696614729033577,-43.51417982010614,-35.76481755152149,-2.289863266348839,-2.321938119828701,0.07249065473054846,0.06775779028733571,0.0037235310537653277,0.03310902789235115,-11.260394990444183,0.1890761754475534
71,14.68361216910342,12.569728991564583,10.17793006163377,7.822158257895653,16.695280145715785,-43.51928388504755,-35.6644972262479,-2.333388584703207,-2.322122568885485,0.07216143041538696,0.06777522014454007,0.003814087102000485,0.03334368260887762,-11.26177375515302,0.18925887501488128
72,14.686584523383607,12.572353966095868,10.181111299074614,7.822517416892795,16.70344407911654,-43.49838654200236,-35.4602503591905,-2.3055609878897667,-2.3225677286585173,0.07132326780507962,0.06751297926530242,0.004147016087396575,0.03353082151928296,-11.264193405707678,0.18917432334274054
73,14.690212589629153,12.575559139251709,10.184532367266142,7.82478178969217,16.713089121712578,-43.50466644196283,-35.39184948711998,-2.2865596508979795,-2.3236802915732064,0.07099686609581113,0.06735719352339704,0.004259691594294661,0.03352833380146573,-11.267754872639975,0.1890869440200428
74,14.692959141223989,12.579377356697531,10.185374828485342,7.828303962672522,16.719190749857162,-43.454503490811305,-35.18106229546037,-2.3600539872050286,-2.3240725522240004,0.0703983932423095,0.06718587852083147,0.004546570583746264,0.03368433976235489,-11.271646658579508,0.18907196509341398
75,14.692956427310376,12.57902710578021,10.186416956094595,7.832342331562567,16.717677725685967,-43.376715705508275,-35.202919876314255,-2.359748575389385,-2.323346567650636,0.07001561997458339,0.06717815211353202,0.004760806662185739,0.03390142577700317,-11.27250905831655,0.1892336243763566
76,14.69417810947337,12.580693399204927,10.188850677930391,7.835619121516516,16.717566585099256,-43.332379477364675,-35.20995083078624,-2.328058067560196,-2.32324176778396,0.0700964112766087,0.06707593402825296,0.004839902480853198,0.03375569016983112,-11.27399742603302,0.18901690716544786
77,14.695245560179366,12.58183058570413,10.192079158929678,7.836726984846482,16.725038025114273,-43.29910210200718,-35.2583158289106,-2.3250480356812475,-2.3236051027973494,0.07011573590959112,0.06691605310576658,0.004891931828751694,0.03358146358126154,-11.275730043649673,0.18884268030524254
78,14.697832117689417,12.583851014866548,10.194844557688786,7.836753512741229,16.732891888530165,-43.2523246265593,-35.26256595444802,-2.349977786242962,-2.3247118145227432,0.06989997679678102,0.06699417810887098,0.004877545453079317,0.03382355564584335,-11.279185404380163,0.1890927110798657
79,14.699702491151525,12.58693502931034,10.195714308665348,7.838786982615059,16.737876697822852,-43.29019821257818,-35.39521014870865,-2.3558521562814714,-2.3258552476763725,0.07035900000482798,0.0671029593795538,0.004658603541126165,0.03365951299201697,-11.28154511253039,0.18903966946527362
80,14.69904092524914,12.591471293393303,10.197470609958355,7.840677843181365,16.736177797670717,-43.27540517988659,-35.22096268301659,-2.357346782684326,-2.325459194680055,0.07024077457996707,0.06707620884602268,0.0047559237403523484,0.033701005818632744,-11.281776666641235,0.1890375482228895
81,14.700623355013258,12.595605752047371,10.201661788500273,7.847287431769415,16.739081320939242,-43.26567920049032,-35.185786427429846,-2.3316770449280737,-2.326899324854215,0.0699311785089473,0.06700364663265646,0.004749101348352269,0.03383825079072267,-11.284187763929367,0.18907174204165736
82,14.697899554638152,12.596008833716898,10.205714757625874,7.850561701923335,16.739691544462133,-43.287669000171476,-35.08145054010443,-2.3327149851620197,-2.3268932973345122,0.06968344755781193,0.06704958730066816,0.00478660050551601,0.03407492054005464,-11.2842948337396,0.18929499542961517
83,14.701414706859183,12.59547861884622,10.206031175760122,7.852511489063228,16.739093625987017,-43.22515875952585,-35.18728990176534,-2.3912301215529443,-2.327217491964499,0.07013241411186755,0.06705302411379914,0.0046765031299097854,0.03381274042961498,-11.28584897518158,0.1891541869069139
84,14.704309570028427,12.59581800068126,10.205641966599684,7.851331093989381,16.750420173009235,-43.20600337073917,-35.18930658364495,-2.3664243283867834,-2.328256234526634,0.07011112826876342,0.06701391749083996,0.004635257551854011,0.03377960703801364,-11.288172960281372,0.18913709108407298
85,14.705334313372349,12.594331530963673,10.208814969429604,7.851633045651497,16.752722055823714,-43.188716434297106,-35.299239248438184,-2.370981946289539,-2.3287008429567018,0.07042157386119167,0.06705791510952015,0.004518154785728257,0.03366012630673746,-11.289164364337921,0.18904988436649242
86,14.70573042808695,12.595407780478983,10.21074129984929,7.853638439003481,16.752591987450916,-43.20843837374733,-35.218721813307795,-2.3635735987126827,-2.3287434428930283,0.07007828083199759,0.06704233804096778,0.004629642481328726,0.0338532782625407,-11.289856761693954,0.189130668528378
87,14.706370597190045,12.592768921571619,10.211785059708815,7.853132169181054,16.75565668609407,-43.17006013506935,-35.238018038251255,-2.3650404462218284,-2.3289781784017882,0.06992308904106419,0.06703829245331387,0.0046750905015263316,0.03394018664645652,-11.29070833325386,0.18912531280269226
88,14.70929483149914,12.593944451388191,10.216394479458149,7.856436510698511,16.75807398557663,-43.19962955656506,-35.37845397171366,-2.33303194463253,-2.3294087971250215,0.07025781343691051,0.06706437072716653,0.004588735825260907,0.03376454052825769,-11.29283450047175,0.1890794619296988
89,14.711508350169405,12.597454071044922,10.221096258897047,7.863619603148294,16.761614194622748,-43.14903520402454,-35.32916863584824,-2.391676980853081,-2.329851821064949,0.07020100369118154,0.06685500522144139,0.004698969361925265,0.03355427998273323,-11.295356710751852,0.1888390287446479
90,14.712593525014025,12.598446495392743,10.221060936267559,7.86375136769146,16.76062340648086,-43.09303658349173,-35.312739725469285,-2.3350687673687935,-2.3299726098775864,0.06983605197941263,0.06701816176064312,0.004703552377880745,0.03401308914180845,-11.295603881279627,0.18932231267293295
91,14.717284618540013,12.600955935085521,10.226305869909433,7.867473891022009,16.763470941119724,-43.19463132676624,-35.230501538984015,-2.366005225777626,-2.3307238817214966,0.0698355504622062,0.0669574027415365,0.00470531812303913,0.03392337883512179,-11.297700474659601,0.18919356679543853
92,14.716796169889735,12.601667824913473,10.228194566873404,7.865421067684069,16.76402888253883,-43.17651789528983,-35.09465476408127,-2.377720254957676,-2.330567521353563,0.06910662710045774,0.06678778243561585,0.004986789477698039,0.034142776004349194,-11.297654757897059,0.18911345908418298
93,14.720396006360968,12.604993301279405,10.233486817433285,7.868107533236162,16.768667073161513,-43.16592053004673,-35.13394378536489,-2.39883323431015,-2.3313458735744157,0.0692650869799157,0.06679046022084852,0.004939843873823217,0.03404250803093115,-11.300635993480682,0.1890799249522388
94,14.721535008004372,12.60797112128314,10.2353779902825,7.86758695829899,16.77170170457275,-43.1592549596514,-35.151755994890244,-2.360542464852333,-2.3322308510541916,0.06922313555454214,0.0667890072024117,0.004868828820690396,0.03405578345215569,-11.301305731137594,0.18904361920431256
95,14.718958732929636,12.60987792295568,10.23388017140902,7.8668405637828585,16.77034683580752,-43.11802067075457,-35.210256305165444,-2.350450424104929,-2.3322592824697495,0.06952086238500972,0.06700181565247476,0.004689884792848413,0.034134083543904126,-11.300585160652796,0.18922063118467727
96,14.7186665230609,12.611030354219324,10.23553125674908,7.868796208582887,16.770545080856042,-43.14202894483294,-35.2544841819125,-2.4196353894472122,-2.332016850511233,0.06974821522211035,0.06704664571831624,0.004660797373314078,0.03400973506116619,-11.300815800825754,0.18918001372367144
97,14.720743940231648,12.612269149107092,10.234327609722431,7.86872940763421,16.77855854122727,-43.186950956072124,-35.10152147227744,-2.325908774137497,-2.3316762571533522,0.06919361340502898,0.06683481570022802,0.004977221843849596,0.03408310100591431,-11.302490482727686,0.18907248694449663
98,14.7197105884552,12.61275552300846,10.233816660367525,7.869162437018998,16.777645501825546,-43.18534717105684,-35.12667460741956,-2.4051170843839644,-2.3312143137057624,0.06900954805314541,0.0667849756622066,0.005081473176081393,0.034138203831389546,-11.301853319009146,0.18905564583837986
99,14.722315641159707,12.614870632396025,10.236236407206608,7.871490627253821,16.777036289374035,-43.17066467375982,-35.11695855151445,-2.356017007231712,-2.332035390039285,0.06921936105936766,0.06686840935920675,0.004932509918338231,0.03413494823810955,-11.30342205365499,0.18916306411847472
100,14.72280013307612,12.617692021762624,10.237297113125141,7.874253439247061,16.774523534156657,-43.13753416424706,-35.13591783951852,-2.339933913946152,-2.33212777475516,0.06925206693510215,0.06693042605184019,0.004913392844173359,0.03418754495214671,-11.304196506738663,0.1892448595414559
