epoch,train_loss,val_loss,lr,val_spec,val_si_snr,val_wav_l1,val_supp
1,1.8662188860277336,-0.331521213054657,0.0005,0.28001027022089275,-0.7846130388123649,0.13315804409129278,0.38276962297303335
