epoch,imp_-10..-5,imp_-5..0,imp_0..5,imp_5..15,imp_<-10,imp_>15,sil_supp_db,train,val,val_keep,val_mr,val_res_sil,val_res_sp,val_snr,val_spec
1,0.3494154823587296,0.32422756140722947,0.3248511100044617,0.2505975819508964,0.31621104699594005,-53.89038706961132,-0.5973135103769815,-0.5457408055961132,2.2646904289722443,0.009861206286586821,0.26697928085923195,0.5112115247175097,0.24718645587563515,1.495215667411685,0.49825065458814305
2,1.522416743826359,1.3579279070391375,1.2904838856596212,0.9324528930384085,1.471913543012407,-56.50594639778137,-2.408773723113962,-2.050411082983017,1.9956230334937572,0.0197003482026048,0.2472795695066452,0.4771153734376033,0.22135850383589664,0.5891412039442608,0.4698458133886258
3,3.186093804684091,2.924479068202131,2.605078222659918,1.7560969361471475,3.2337623238563538,-59.11062082790193,-5.07330179261986,-2.4103647210597994,1.5052310427029927,0.034631771966814995,0.21333931914220253,0.4188232012093067,0.17836325134461126,-0.8378433491646623,0.41960059230526287
4,5.00105648471954,4.318529377965366,2.8203059503665338,-0.7833366481536025,5.3694469928741455,-67.75244371096294,-12.834141625611931,-2.5396719810962676,0.9303168505430222,0.10297392712285121,0.1555458096166452,0.27896245770777267,0.08243615102643768,-1.982748493552208,0.3218536302447319
5,0.4670891825188982,-1.2417287072714638,-4.442755254415365,-9.949742837783393,1.7799627582232158,-78.92082500457764,-24.913782871560826,-2.5850967869758605,1.4514292726914089,0.3064492636670669,0.18540559709072113,0.1079187873013628,0.00969572716470187,-0.5127739598974586,0.3180486783385277
6,-8.51239011135507,-8.084572965607924,-9.324244843079494,-13.040094292491947,-7.855862964082648,-78.55995286078681,-32.90899558238611,-2.6363888313770296,1.7456673309206963,0.46188716528316337,0.25049401881794137,0.029494767959628614,0.0011277284247626085,-0.7225057296454906,0.3751452236125867
7,-0.7385111679422095,1.2773369559470344,0.9254549661507974,0.43235277692112356,-5.842718395921919,-62.6489200932639,-37.91209203319097,-2.5903897800445557,0.35217881575226784,0.38131766642133397,0.20469878303507963,0.0072551503667739325,0.001732256475709922,-4.796623662114143,0.31427088255683583
8,8.010910452680385,7.495808355948505,6.6880761705912075,4.996640839707961,6.3384631805949745,-57.5610302289327,-39.331335508829824,-2.5730034737586975,-0.8216646884878477,0.2611823985353112,0.1453886382902662,0.0033227987785267032,0.007389728300040588,-7.700328201055527,0.25215763319283724
9,11.215852826199633,10.193512033013736,8.525320474918072,6.376713853363597,11.78681277345728,-54.879410834539506,-39.090178332434704,-2.531853061914444,-1.4546093481282394,0.18619520915672183,0.11197324159244697,0.003380126899780104,0.014795641123782843,-9.19764193892479,0.22222408124556145
10,12.700979387506525,11.198490808991824,9.183088430991539,7.021958202397058,13.889550237743943,-52.68809529713222,-38.30781468734317,-2.4719992969036104,-1.7933527305722237,0.1417107006224493,0.09398367946657042,0.004196974494940757,0.02114608503567676,-9.973674068848291,0.2079666374872128
